Account,Date,total_trades,avg_trade_size,total_PnL,avg_PnL,win_trades,loss_trades,win_rate
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,97,1619.0532989690723,477.6248299999999,4.923967319587628,61,7,0.6288659793814433
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,95,2488.1485263157892,4325.827543,45.535026768421055,76,0,0.8
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,35,3363.1262857142856,3053.31353,87.23752942857142,27,1,0.7714285714285715
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,21,4668.662857142857,1858.7985700000002,88.51421761904763,15,0,0.7142857142857143
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,86,4279.456162790698,3894.1050699999996,45.2802915116279,40,14,0.46511627906976744
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,143,776.966013986014,1418.55293,9.91995055944056,137,1,0.958041958041958
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,5,896.0260000000001,-30.7705,-6.1541,0,2,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,37,5180.734324324325,4416.8473,119.37425135135136,34,0,0.918918918918919
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,55,3759.7450909090912,312.130593,5.675101690909091,19,16,0.34545454545454546
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,45,3802.380666666667,2503.747235,55.63882744444444,39,0,0.8666666666666667
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,109,3402.198532110092,8493.192736,77.91919941284405,97,0,0.8899082568807339
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,137,3452.370072992701,8244.241409,60.176944591240876,128,0,0.9343065693430657
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,24,2510.5745833333335,1674.715167,69.779798625,21,0,0.875
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,79,4946.1478481012655,8361.086245,105.83653474683545,54,0,0.6835443037974683
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,287,5485.087665505226,26773.771643,93.28840293728223,253,4,0.8815331010452961
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,180,4676.724,19791.026041,109.95014467222222,163,0,0.9055555555555556
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,82,3990.4636585365856,6814.825139,83.10762364634145,72,0,0.8780487804878049
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,67,2740.047462686567,4271.886236,63.7594960597015,59,0,0.8805970149253731
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,117,5625.459401709401,9949.501624,85.03847541880343,97,10,0.8290598290598291
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,42,5237.472619047619,2482.9272,59.117314285714286,29,9,0.6904761904761905
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,42,4202.844047619047,3588.179495,85.43284511904761,39,0,0.9285714285714286
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,8,12880.10625,3039.166,379.89575,7,0,0.875
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,17,11756.876470588235,3400.385378,200.02266929411763,15,0,0.8823529411764706
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,35,7132.707714285714,5509.2545,157.40727142857142,32,0,0.9142857142857143
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,7,705.8557142857143,73.61088,10.515839999999999,6,0,0.8571428571428571
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,6,8540.285,1244.6384,207.43973333333335,5,0,0.8333333333333334
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,10,18098.891,842.799493,84.2799493,5,0,0.5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,59,2446.8210169491526,2593.147623,43.95165462711864,56,0,0.9491525423728814
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,23,4256.877391304348,2097.182,91.18182608695652,22,0,0.9565217391304348
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,19,4873.274210526315,1297.018477,68.26413036842105,15,0,0.7894736842105263
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,111,1572.7824324324324,3195.3074,28.786553153153154,109,0,0.9819819819819819
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,11,1163.5172727272727,-38.78086,-3.525532727272727,0,7,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,10,1530.983,227.85100799999998,22.7851008,9,0,0.9
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,45,2246.753777777778,1100.57514,24.45722533333333,44,0,0.9777777777777777
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,48,4260.021458333334,2507.122467,52.2317180625,40,1,0.8333333333333334
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,2,3443.955,126.7884,63.3942,1,0,0.5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,82,3723.111585365854,5296.433789,64.59065596341463,75,0,0.9146341463414634
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,2,24387.135,1218.4267,609.21335,1,0,0.5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,93,2815.611935483871,2237.798674,24.062351333333336,71,15,0.7634408602150538
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,71,4651.021830985916,6621.451755,93.25988387323943,61,0,0.8591549295774648
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,43,1637.1216279069768,461.97292000000004,10.743556279069768,30,3,0.6976744186046512
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,38,6344.664210526315,3774.08872,99.31812421052632,35,0,0.9210526315789473
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,46,3952.523695652174,2467.702221,53.64570045652174,43,0,0.9347826086956522
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,14,6968.785000000001,2441.4683999999997,174.39059999999998,13,0,0.9285714285714286
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,12,3366.369166666667,360.32138,30.026781666666665,4,0,0.3333333333333333
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,7,47.215714285714284,-13.844579999999999,-1.9777971428571426,1,2,0.14285714285714285
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,2,41.15,0.916,0.458,1,0,0.5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,1,47.59,0.0,0.0,0,0,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,3,46.46,1.56576,0.52192,1,1,0.3333333333333333
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,1,10.56,0.0,0.0,0,0,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,1,11.97,-1.40304,-1.40304,0,1,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,7,16.731428571428573,0.01574,0.0022485714285714288,3,0,0.42857142857142855
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,153,1401.238888888889,3634.56814,23.755347320261436,147,0,0.9607843137254902
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,23,7024.881304347826,1567.4026840000001,68.1479427826087,8,3,0.34782608695652173
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,52,3563.27,323.34897900000016,6.218249596153849,4,25,0.07692307692307693
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,26,4533.178461538461,8276.625256,318.3317406153846,25,0,0.9615384615384616
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,36,1667.6102777777778,-33.03286,-0.9175794444444444,1,10,0.027777777777777776
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,14,469.7357142857143,126.32543000000001,9.023245000000001,13,0,0.9285714285714286
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,10,5082.063,758.93225,75.893225,4,4,0.4
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,67,1978.6264179104478,3146.294798,46.95962385074627,64,0,0.9552238805970149
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,115,1492.9519130434783,2507.193252,21.801680452173912,109,1,0.9478260869565217
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,235,2927.3372765957447,13027.2866,55.43526212765957,205,9,0.8723404255319149
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,219,1042.2276712328767,3509.273443,16.024079648401827,197,7,0.8995433789954338
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,8,1607.23625,24.404600000000002,3.0505750000000003,4,0,0.5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,51,1163.6007843137254,657.693565,12.895952254901962,50,0,0.9803921568627451
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,53,3870.1449056603774,3429.9583199999997,64.71619471698112,50,0,0.9433962264150944
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,232,2729.2947413793104,11206.706221,48.30476819396552,221,0,0.9525862068965517
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,49,4625.799183673469,3710.36178,75.72166897959184,45,0,0.9183673469387755
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,50,4342.4238000000005,3944.7294389999997,78.89458877999999,47,0,0.94
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,9,4696.798888888889,104.68064,11.631182222222222,4,0,0.4444444444444444
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,33,7728.827272727272,-3249.381438,-98.46610418181818,7,16,0.21212121212121213
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,409,1671.0059413202935,16210.341667,39.634087205378975,395,0,0.9657701711491442
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,35,2301.3917142857144,548.62199,15.674914,34,0,0.9714285714285714
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,137,1282.6185401459854,3540.716915,25.84464901459854,129,0,0.9416058394160584
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,128,1981.91671875,2582.715893,20.1774679140625,122,0,0.953125
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,37,3275.1991891891894,1150.332823,31.090076297297298,34,0,0.918918918918919
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,36,1330.8616666666667,45.381082,1.2605856111111111,28,0,0.7777777777777778
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,134,2169.4271641791042,5049.257348,37.68102498507463,110,0,0.8208955223880597
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,172,2295.991569767442,6216.099195999999,36.14011160465116,120,32,0.6976744186046512
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,148,4026.3325675675674,9609.447365,64.92869841216216,114,1,0.7702702702702703
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,351,2940.937606837607,14982.681725,42.68570292022792,263,67,0.7492877492877493
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,76,1605.050657894737,1985.815595,26.129152565789475,74,0,0.9736842105263158
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,20,2107.2529999999997,14.590934,0.7295467,15,0,0.75
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,73,4675.59698630137,2055.538866,28.158066657534246,20,17,0.273972602739726
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,58,3997.0581034482757,2648.450789,45.662944637931034,41,10,0.7068965517241379
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,2,6882.275,235.47104,117.73552,1,0,0.5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,71,1530.2932394366196,627.556755,8.838827535211268,66,0,0.9295774647887324
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,58,2647.6505172413795,990.674468,17.08059427586207,35,0,0.603448275862069
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,5,7386.992,1053.5230999999999,210.70461999999998,3,0,0.6
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,118,2953.0322881355933,-22303.603584,-189.01358969491525,28,72,0.23728813559322035
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,101,1278.79198019802,2390.12335,23.664587623762376,84,0,0.8316831683168316
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,28,3875.14,462.740727,16.526454535714286,19,0,0.6785714285714286
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,5,341.232,14.54605,2.90921,1,0,0.2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,131,2398.0035877862597,3112.721339,23.761231595419847,106,21,0.8091603053435115
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,221,1613.0980995475113,770.462266,3.486254597285068,154,54,0.6968325791855203
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,69,2101.7873913043477,1727.154021,25.031217695652174,65,0,0.9420289855072463
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,188,1504.8432978723404,2720.828056,14.472489659574467,121,28,0.6436170212765957
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,121,2194.715289256198,1437.17482,11.87747785123967,80,2,0.6611570247933884
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,125,2364.3752000000004,1001.2053860000001,8.009643088,98,1,0.784
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,79,2395.0187341772153,3622.6256409999996,45.85602077215189,76,0,0.9620253164556962
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,86,3985.245697674419,5303.037252,61.663223860465116,80,1,0.9302325581395349
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,12,3923.564166666667,948.6016900000001,79.05014083333334,11,0,0.9166666666666666
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,101,1018.7064356435644,-370.250064,-3.6658422178217824,61,7,0.6039603960396039
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,2,42921.479999999996,-5843.04,-2921.52,0,1,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,18,1573.7972222222222,556.480533,30.91558516666667,17,0,0.9444444444444444
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,170,3202.6863529411767,23670.188163,139.2364009588235,161,0,0.9470588235294117
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,24,2053.1325,788.209533,32.842063875,21,0,0.875
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,20,3998.917,216.69714,10.834857,1,0,0.05
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,33,1352.128787878788,500.116094,15.15503315151515,7,23,0.21212121212121213
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,15,2071.034666666667,941.32505,62.755003333333335,14,0,0.9333333333333333
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,152,1292.3644736842105,5845.632627,38.458109388157894,146,0,0.9605263157894737
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,14,610.3228571428572,82.269533,5.876395214285714,10,0,0.7142857142857143
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,43,1166.1046511627908,106.886191,2.485725372093023,39,3,0.9069767441860465
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,32,965.8490625,646.76766,20.211489375,31,0,0.96875
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,63,968.4492063492064,4462.921835,70.84002912698413,61,0,0.9682539682539683
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,26,179.39076923076925,80.95313,3.1135819230769233,22,1,0.8461538461538461
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,29,2614.2506896551727,520.971268,17.96452648275862,26,1,0.896551724137931
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,79,1384.9248101265823,96.945218,1.227154658227848,25,2,0.31645569620253167
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,83,507.97253012048196,133.123947,1.6039029759036143,66,15,0.7951807228915663
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,52,952.425,1239.24045,23.831547115384616,51,0,0.9807692307692307
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,11,2925.4536363636366,90.98474,8.27134,9,0,0.8181818181818182
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,39,3952.829230769231,3370.85855,86.43227051282051,36,0,0.9230769230769231
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,43,1116.5534883720932,948.85929,22.066495116279068,42,0,0.9767441860465116
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,15,3893.6853333333333,1593.7933500000001,106.25289000000001,6,0,0.4
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,44,1396.4452272727274,1442.90516,32.793299090909095,42,0,0.9545454545454546
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,40,3124.96325,1828.36966,45.709241500000005,33,0,0.825
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,36,1633.111111111111,1208.695445,33.57487347222222,35,0,0.9722222222222222
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,35,2679.161714285714,1674.357543,47.83878694285715,33,0,0.9428571428571428
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,6,4048.5616666666665,471.89234,78.64872333333334,5,0,0.8333333333333334
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,55,1152.206909090909,1403.177311,25.512314745454542,26,6,0.4727272727272727
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,52,1156.014423076923,-111.77234,-2.149468076923077,11,39,0.21153846153846154
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,327,358.02122324159023,2933.203058,8.970039932721713,325,0,0.9938837920489296
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,154,2393.760844155844,6439.07977,41.8122062987013,146,0,0.948051948051948
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,29,2504.40724137931,1250.2581989999999,43.11235168965517,5,16,0.1724137931034483
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,99,777.5432323232324,1113.013801,11.242563646464648,82,0,0.8282828282828283
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,113,1400.3834513274335,3291.144446,29.125172088495574,110,0,0.9734513274336283
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,83,1451.5227710843374,471.712989,5.683289024096386,53,28,0.6385542168674698
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,33,1052.2554545454545,728.966777,22.08990233333333,22,5,0.6666666666666666
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,4,1688.5525,14.21524,3.55381,3,0,0.75
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,4,10819.605,0.0,0.0,0,0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,12,4069.070833333333,838.9844760000001,69.915373,7,0,0.5833333333333334
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,1,8056.83,0.0,0.0,0,0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,3,7555.826666666667,0.0,0.0,0,0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,9,6758.5633333333335,1008.518954,112.05766155555555,5,0,0.5555555555555556
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,26,1975.7373076923077,937.789615,36.06883134615385,17,0,0.6538461538461539
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,7,1828.1614285714284,1093.05677,156.15096714285713,7,0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1,12912.0,1260.832586,1260.832586,1,0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,1,5768.6,0.0,0.0,0,0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,11,2146.8445454545454,0.0,0.0,0,0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,1,9563.74,0.0,0.0,0,0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,4,7545.6675,1621.278931,405.31973275,4,0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1,11647.74,1261.448002,1261.448002,1,0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,1,99.88,0.0,0.0,0,0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,2,8449.470000000001,-869.145978,-434.572989,0,2,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,3,5632.456666666668,0.0,0.0,0,0,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,6,3004.626666666667,1130.350383,188.3917305,6,0,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,26,2155.8880769230773,246.8944,9.495938461538461,16,0,0.6153846153846154
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,799,3494.2455444305383,2975.927732,3.7245653717146436,375,6,0.4693366708385482
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,105,6134.571428571428,-372.76464,-3.5501394285714283,28,32,0.26666666666666666
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,279,2348.0045519713262,2550.108815,9.140174964157707,136,0,0.4874551971326165
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,120,3633.2355833333336,303.170149,2.5264179083333334,69,0,0.575
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,94,4544.766489361702,355.09,3.7775531914893614,10,1,0.10638297872340426
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,34,7388.688823529412,425.687612,12.52022388235294,16,0,0.47058823529411764
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,5,36540.202000000005,119.0,23.8,4,0,0.8
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,14,2142.7757142857145,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,1,4999.94,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,29,862.0348275862068,453.853206,15.650110551724138,5,0,0.1724137931034483
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,1,4999.89,343.092145,343.092145,1,0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,4,1918.2925,768.814445,192.20361125,4,0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,6,946.8850000000001,1211.511836,201.91863933333332,6,0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,3,342.82,306.563532,102.187844,3,0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,3,1004.1633333333334,739.18423,246.3947433333333,3,0,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,6,1873.8216666666667,-179.521683,-29.9202805,0,6,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,29,4484.771379310345,-18956.391598000002,-653.6686757931035,5,24,0.1724137931034483
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,26,961.5796153846154,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,22,681.8109090909091,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,17,588.2223529411765,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,7,999.9485714285714,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,37,486.4764864864865,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,48,625.6752083333333,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,18,773.4088888888889,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,30,1333.3373333333334,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,119,355.00016806722687,13770.715332,115.72029690756303,96,0,0.8067226890756303
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,45,676.7046666666666,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,25,599.9928,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,17,470.57411764705876,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,9,666.651111111111,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,5,999.984,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,87,137.93471264367815,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,85,698.8723529411765,24.634532000000036,0.28981802352941216,29,36,0.3411764705882353
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,13,769.2253846153847,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,23,1086.9421739130435,0.0,0.0,0,0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,46,947.7369565217392,-3556.3882559999997,-77.31278817391303,0,16,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,311,2726.2494855305467,8781.96,28.237813504823148,82,23,0.26366559485530544
